12.5,25,37.5,50,62.5,75,87.5,100,112.5,125,137.5,150,200,212.5,225,237.5,312.5,350,375,400
0.483636359840297,0.586465993869177,0.867371379048792,1,0.899731323857219,0.987914439754399,0.725437300351754,0.456991586675425,0.32351699971418,0.526287931447765,0.338683602871418,0.340851712257959,0.331999401245343,0.273236831224484,0.6288727457198,0.476846306679578,0.336280104772565,0.347472151787416,0.519690119322231,0.602074200989266
0.496240955030555,0.602262827014506,0.875654989488124,1,0.889332537625761,0.975684645251352,0.714379016725466,0.450736248569164,0.332303753423838,0.543374969285286,0.33608443429205,0.342111984869855,0.335821338211394,0.278393813502266,0.642896043118685,0.473244734056637,0.33436370124928,0.345431213012702,0.517142155997179,0.579908562891426
0.506506137008093,0.613004364365287,0.880625675231194,1,0.882777239881711,0.96939968692272,0.709292525168249,0.449604484076781,0.350576655413814,0.546418540175451,0.338598052409271,0.347362628571407,0.342326346007424,0.285138430955883,0.649041468172274,0.475624410606797,0.335418410849543,0.345542794704119,0.515617593305576,0.559956475392535
0.515918830579548,0.622173809063254,0.884357173451463,1,0.877243361154193,0.965283227768958,0.706941251931251,0.450379940763786,0.375580075814267,0.56588192785583,0.340569403232568,0.352430440830324,0.348322406326804,0.291259430997296,0.654342652474604,0.474419930449939,0.335069206764369,0.344427913767827,0.512423996664921,0.550630176129548
0.525725494975743,0.63131446855309,0.88885627059849,1,0.871759937624174,0.960164013641358,0.702604916315926,0.449791727629143,0.401373747713271,0.580229301700626,0.345022498181141,0.357901263162582,0.353726514169834,0.295856263342437,0.650286770206502,0.476163526561537,0.336464684259182,0.344563339404304,0.509942140341943,0.547112320930594
0.534140869421471,0.63814644329244,0.89191443091764,1,0.866601005716909,0.955856812559036,0.698211088604695,0.447446855159599,0.422402053612209,0.606377184450162,0.349202341499586,0.361768691574366,0.356667631121039,0.298022152395141,0.64612863983815,0.477430820995472,0.339439771441284,0.346604032762536,0.510659540115611,0.548015526826237
0.540851102471562,0.643271935176922,0.894274704361429,1,0.864309603154145,0.954486369480124,0.69611511565174,0.446670426335412,0.437013580954991,0.630774027516599,0.352404934475734,0.365492610057591,0.360322702611674,0.301809565360537,0.648988133735613,0.483576441960596,0.343664906932805,0.349637529142712,0.513182487589344,0.558384399720534
0.545936547675587,0.646589661149496,0.895737950408065,1,0.862263703364716,0.954126662813713,0.69521564114746,0.446563135128594,0.453237103988738,0.660642712429303,0.352932546800854,0.368054192920516,0.362704299337077,0.304400677331194,0.649574314591789,0.486606862679588,0.348742962185024,0.354030971723756,0.518354094844365,0.563432764562538
0.550002839479967,0.648674808050139,0.896503146031081,1,0.86297178524626,0.957556013595324,0.698578186512128,0.450557027531582,0.466267340605416,0.683153690485023,0.354634486985548,0.372084237267822,0.366783437236061,0.308728117953197,0.653099770391026,0.489422834634822,0.353849236545248,0.663176695680028,0.359956316012071,0.462960079656288
0.552163438506863,0.649351246747973,0.896494325065318,1,0.864144670291454,0.960923115570019,0.702111003319497,0.454426774701977,0.477228460077085,0.70177631724688,0.357929073511029,0.376064320213909,0.370669472068712,0.312761697270984,0.654197015652747,0.490124759464925,0.357632550640143,0.66894156661805,0.363034276801115,0.467299021724242
0.553405815489856,0.649483566867923,0.895965517930212,1,0.866297915321251,0.965142046076502,0.705729962224508,0.45709653638728,0.480593382940983,0.717757991906961,0.3612368693497,0.379898130984335,0.374663470282774,0.31718371581088,0.658896437013439,0.491312095732442,0.361217905515661,0.365251338548923,0.531540618008055,0.581032997026273
0.553463741393721,0.648832375563809,0.895271665048805,1,0.868125993666908,0.968079874496294,0.708085999548324,0.458476470202265,0.482496081293019,0.728253120639429,0.364004143288541,0.382536149393514,0.377238571335249,0.320213312161364,0.65937292019501,0.491594383171736,0.363576650702907,0.36708173451085,0.533038144444986,0.580219982183906
0.554158323700193,0.64861935329926,0.895214564535998,1,0.869072058604315,0.969701184613896,0.709086911482565,0.458921773799718,0.485534491184317,0.740743083342224,0.366840566834939,0.385608089589242,0.380454387752382,0.323706074128105,0.660489778531153,0.491740312955,0.36553983058426,0.368739043558071,0.534707224197866,0.580948794562924
0.554358252762609,0.647962552146615,0.895290073997867,1,0.869297509450318,0.969476235870333,0.707795361367442,0.457255101820348,0.487388619405402,0.748697922764557,0.370117908501366,0.388091594583291,0.382796408700172,0.326300257108507,0.659404940432096,0.491647146410906,0.36677663219902,0.369637449873312,0.535275186371951,0.583226281133676
0.553934453898054,0.646595940435233,0.894438081706976,1,0.869722688892981,0.969924546796054,0.706952789246171,0.45482039636911,0.485987508419405,0.759331597643362,0.373390242919297,0.390303362597736,0.384834083144832,0.328757685429043,0.661607175665572,0.493004811903564,0.368184190023532,0.370646121836872,0.536071465721484,0.5850527845299
