12.5,37.5,75,112.5,150,212.5,237.5,350
0.468807538577367,0.381655713404873,0.440014188413063,0.395894548256845,1,0.813452701702067,0.354438722818919,0.564688413505521
0.579824145412413,0.464038748473728,0.529933311685906,0.47128693685405,0.893454721300859,0.434806493365936,0.99200146970138,1
0.585323266428,0.462172463612965,0.524822835186618,0.463301653872936,0.878993707893286,0.453553984905844,1,0.983806415354347
0.586491657604485,0.457402189422982,0.517214314707072,0.453722823870694,0.863011775427237,0.480040457851173,1,0.9586627572589
0.591180934487553,0.455793431094224,0.512786426974663,0.447026663593956,0.850908769815007,0.505205703054564,1,0.942849951619489
0.596269274060471,0.455292440362083,0.510466502816485,0.442370784725559,0.842714040575499,0.528858070616853,1,0.932685252735897
0.596613204100973,0.452218398664882,0.505681751322481,0.437065593807827,0.83310114337361,0.543053524122453,1,0.923573443763216
0.597981748203287,0.450827949969773,0.503303393324346,0.433980247843879,0.480215187055376,0.801177326780107,1,0.92189759259283
0.595734784718464,0.447251936114554,0.49888495996315,0.430523644531908,0.477710293504976,0.809689883427147,1,0.919468143221307
0.592399463683477,0.443738198934658,0.494970449369356,0.427726075774295,0.475628546323094,0.81549947474077,1,0.91383350420238
0.587548142806976,0.439382591645397,0.490401229570111,0.424833562847565,0.473306846105729,0.811607851592754,1,0.905876593263247
0.584139988634713,0.436755344544637,0.487846719152926,0.423512417821775,0.472274590650993,0.808950223161912,1,0.899827576602086
0.580820839211597,0.434113563376295,0.484926832709991,0.421436360775742,0.470234124129943,0.80679416931989,1,0.89558946081559
0.578109406322395,0.432334270599649,0.482898541105326,0.419782499100051,0.468158659938066,0.803408972892946,1,0.892994054303508
0.573854554233147,0.429418293724172,0.480098402009735,0.41755247312913,0.465659224986802,0.794582927487563,1,0.889085318606025
0.569862830280135,0.427160599382836,0.478441649567036,0.416613288681538,0.464208174068505,0.783263818291169,1,0.886671834463713
0.56866700663994,0.426560196707145,0.478127117116269,0.415900167864337,0.462882570547589,0.777190004211228,1,0.883463900811391
0.568612939248133,0.426502741575913,0.477969424704069,0.41484124108776,0.46080022892976,0.768731916562315,1,0.878944591041117
0.569834834977663,0.42721406646667,0.478427076244246,0.413704178961233,0.458533829484314,0.760321954805568,1,0.874108074112267
0.571093839558994,0.428165936562603,0.479175055403646,0.412836506803716,0.45623309554441,0.749488551887454,1,0.869959016029953
0.572789196052716,0.429881731916023,0.480697260826981,0.41244121852697,0.454176488274039,0.741635125765481,1,0.866667602281607
0.57476175886707,0.431999192153234,0.482454479111109,0.412273145968167,0.452173773401333,0.73471228352311,1,0.862199956645516
0.577673015707143,0.435247293448352,0.485533811365039,0.413340718090311,0.451404267760095,0.730358557348173,1,0.858070237324259
0.579791739189859,0.438336233520716,0.488793664715993,0.415072388373579,0.451312689001743,0.725109448815626,1,0.854511820942056
0.581320640231433,0.441573626242439,0.492685853860874,0.417882575042815,0.452185996595985,0.718856933732059,1,0.852650293451422
